status,cost.initial,cost.final,dt,g1,g1p,g2,g2p,k01,k02,n,n1,n2,cost,gene,method,message,trace,fnscale,factr,maxit,a,ftol,ptol,gtol,maxiter,b
rerun_necessary,18.70149302503552,18.682307178216846,0.01,0.009321285928182668,0.001764095880949661,0.08894932756319034,1e-5,0.5752684152683137,0.4804311007197618,3.7969222164015815,1.9480973301473397,4,18.682307178216846,ENSG00000145241,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,56.84879463251979,NA,NA,NA,NA,9506.050516215504
rerun_necessary,6.85833569861598,6.847655043617712,69.4106250720685,0.015429723354012093,0.06158781874221625,0.3023957944902933,0.23122760039033266,1.9999979353956783,0.01,1,1.0756620505215697,4,6.847655043617712,ENSG00000145247,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,531.5768708004179,NA,NA,NA,NA,96192.77667490189
rerun_not_necessary,25.941877952657613,25.94186979410039,83.43967347515566,0.2176015687066433,3.284888463157654,0.01738327887587431,0.005124807878691458,1.967252592053875,0.21199971562685815,20,1,2.083141601857955,25.94186979410039,ENSG00000145248,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,1,NA,NA,NA,NA,95.47121870625018
rerun_necessary,15.595368876967525,15.477879064040515,100,0.17422458135421295,0.01212213720425374,0.016251151586930572,0.03764999567737468,0.01,0.03422979316540134,1,1.0957011117599724,4,15.477879064040515,ENSG00000145287,lm,Relative error between `par' and the solution is at most `ptol'.,NA,NA,NA,NA,6.203781847468214,NA,NA,NA,NA,270.3014224855462
rerun_necessary,6.146058296057168,6.115343842646367,0.01,0.07886058281137777,0.0198628110599969,0.004380892204203129,1e-5,0.710521790617175,0.026747397984842294,7.807246406117247,1,3.9771387484507947,6.115343842646367,ENSG00000145332,lm,Relative error between `par' and the solution is at most `ptol'.,NA,NA,NA,NA,54.67714048067214,NA,NA,NA,NA,73.20654554896203
rerun_necessary,117.1694222606146,115.93761787484759,100,0.002379812224138667,0.00028020772015897763,0.280640801554401,1e-5,0.334948725543822,0.24856992462098543,1.6671460229954391,4,1.9055298444382447,115.93761787484759,ENSG00000145358,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,1.0000242213815318,NA,NA,NA,NA,99717.25531646785
rerun_necessary,11.653305118179288,11.604826990545655,100,0.003404214400308874,0.003926886296024508,0.007016327157197864,2.583396120260218,0.040248175512464075,2,2.964279828907494,4,4,11.604826990545655,ENSG00000145362,lm,`ptol' is too small. No further improvement in the approximate solution `par' is possible.,NA,NA,NA,NA,19.29865329380198,NA,NA,NA,NA,1774.5905193491556
rerun_necessary,13.277566847207911,13.097020324281978,11.517733628283283,0.2835472900065459,0.00438833827029776,0.05846937342944275,0.17331228419903316,0.5024380822346037,0.01,3.4239123653613257,4,4,13.097020324281978,ENSG00000145390,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,37.775739314760735,NA,NA,NA,NA,232.21736256554453
rerun_necessary,35.307502599656665,32.50666273779784,0.010017512440648009,0.14074956179125225,0.19029921487605644,1e-5,3.705390530521353,1.2425017524524788,1.963830830920672,11.45704592195,1,3.8091391654421467,32.50666273779784,ENSG00000145423,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,381.1746469739692,NA,NA,NA,NA,1202.178423530377
rerun_necessary,23.385936417305626,23.341235321968536,100,0.03733261265983584,0.04005819351098457,0.11277857297273455,0.1818009004478683,0.11516385214358994,0.3133890285763536,9.81036278275997,4,1.3105160544491958,23.341235321968536,ENSG00000145428,lm,`ptol' is too small. No further improvement in the approximate solution `par' is possible.,NA,NA,NA,NA,14.132813232788894,NA,NA,NA,NA,6057.070481496541
rerun_necessary,12.366768067857485,12.29184862975798,35.83780698120308,0.06443991989916094,0.026032405763489058,0.12540832968785007,1e-5,0.125002369279504,0.5678802979609291,3.455955135096487,1.3530064892718712,4,12.29184862975798,ENSG00000145431,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,79.04252816472251,NA,NA,NA,NA,1039.5082095416665
rerun_not_necessary,11.3882103852786,11.388210383359306,37.891923236693785,0.5040584724919847,10,0.03246690777222916,0.018523445877270325,0.01,0.25796874714700463,20,4,4,11.388210383359306,ENSG00000145623,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,7.951428762617144,NA,NA,NA,NA,33.22895483452642
rerun_necessary,17.49162436498735,17.352363672461006,16.033440057039247,0.030076933293411757,0.0016514902738218693,0.08651356756917356,0.005024201649764813,0.44104232465100474,0.9065736909339338,1,4,4,17.352363672461006,ENSG00000145632,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,158.0098955646969,NA,NA,NA,NA,7655.7430525086675
